turn_id,speaker,start,stop,utterance,backchannel,backchannel_count,backchannel_speaker,backchannel_start,backchannel_stop,interval,delta,questions,end_question,overlap,n_words
0,5ee2916b70aa643be19c0036,20.84,220.55,"Okay. Mhm wow. Oh mm. Yeah. Yeah. Uh huh. Yeah. Uh huh. Uh huh. All right. What? Yeah, but, wow. Yeah. Oh. Uh huh. Yeah. Uh huh. Uh huh. Okay. Oh Tax mhm. Next mhm. Yeah mm. Yeah. Well mhm. Yeah. The half, yeah. Oh Oh yeah. Yeah. Okay. Yeah.",,0,,,,,199.71,1,False,False,50
1,5f7e700fa9c86614bbb5343a,220.44,221.36,well,,0,,,,-0.11000000000001364,0.9200000000000159,0,False,True,1
2,5ee2916b70aa643be19c0036,221.24,222.05,Hi.,,0,,,,-0.12000000000000455,0.8100000000000023,0,False,True,1
3,5f7e700fa9c86614bbb5343a,223.04,225.65,well let me fix my audio really quick.,,0,,,,0.9899999999999807,2.6100000000000136,0,False,False,8
4,5ee2916b70aa643be19c0036,225.84,227.85,Okay. And I can look through the top of your head too,,0,,,,0.18999999999999773,2.009999999999991,0,False,False,12
5,5f7e700fa9c86614bbb5343a,228.04,229.45,Can you hear me okay?,,0,,,,0.18999999999999773,1.4099999999999966,1,True,False,5
6,5ee2916b70aa643be19c0036,229.14,231.56,so now I can see how are you?,,0,,,,-0.3100000000000023,2.420000000000016,1,True,True,8
7,5f7e700fa9c86614bbb5343a,231.74,232.76,"Good, how are you?",,0,,,,0.18000000000000682,1.0199999999999818,1,True,False,4
8,5ee2916b70aa643be19c0036,232.74,236.36,I'm good. Good. Is this your first time doing this?,,0,,,,-0.01999999999998181,3.6200000000000045,1,True,True,11
9,5f7e700fa9c86614bbb5343a,236.44,240.55,Um It's actually my second but the first time was really good.,,0,,,,0.07999999999998408,4.110000000000014,0,False,False,13
10,5ee2916b70aa643be19c0036,240.94,243.25,"Yeah, this is my 7th.",,0,,,,0.38999999999998636,2.3100000000000023,0,False,False,5
11,5f7e700fa9c86614bbb5343a,243.74,245.45,Oh so this is the last one.,,0,,,,0.4900000000000091,1.7099999999999795,0,False,False,7
12,5ee2916b70aa643be19c0036,245.24,259.66,"This is the last one. Like every time they add one more and I finally to this is the third time this week I've tried to meet with somebody and the other two times somebody didn't show up. So I'm glad you should. I'm going to put a time around so we have our 25 minutes. For sure. Okay,",Uh Yeah.,2,5f7e700fa9c86614bbb5343a,255.04,256.64,-0.20999999999997954,14.420000000000016,0,False,True,63
13,5f7e700fa9c86614bbb5343a,259.84,260.86,Okay thank you.,,0,,,,0.17999999999994998,1.0200000000000387,0,False,False,3
14,5ee2916b70aa643be19c0036,260.84,270.76,you're welcome. Hold on one moment so I can find it hold on. Yeah. Oh come on phone. Yes.,Uh huh.,1,5f7e700fa9c86614bbb5343a,267.74,268.15,-0.020000000000038654,9.920000000000016,0,False,True,20
15,5f7e700fa9c86614bbb5343a,271.24,274.54,I've been trying to do more than one but I sometimes I get the,Right. Yeah.,2,5ee2916b70aa643be19c0036,272.14,274.04,0.4800000000000182,3.3000000000000114,0,False,False,15
16,5ee2916b70aa643be19c0036,274.54,274.86,No.,,0,,,,0.0,0.3199999999999932,0,False,False,1
17,5f7e700fa9c86614bbb5343a,274.54,277.75,email alert like too late and I miss it.,Yeah.,1,5ee2916b70aa643be19c0036,275.94,277.01,-0.3199999999999932,3.2099999999999795,0,False,True,9
18,5ee2916b70aa643be19c0036,277.64,285.96,Yeah sometimes it'll be like 8:00 AM for like 5:00 that night and you're like why not work you know like I can't do that. So anyway my name is Wendy,Yeah,1,5f7e700fa9c86614bbb5343a,284.14,284.64,-0.11000000000001364,8.319999999999993,0,False,True,34
19,5f7e700fa9c86614bbb5343a,287.04,287.55,Jesse,,0,,,,1.080000000000041,0.5099999999999909,0,False,False,1
20,5ee2916b70aa643be19c0036,287.58,288.86,Jeff. Where are you from?,,0,,,,0.029999999999972715,1.2800000000000296,1,True,False,5
21,5f7e700fa9c86614bbb5343a,289.54,290.76,Long island.,,0,,,,0.6800000000000068,1.2199999999999704,0,False,False,2
22,5ee2916b70aa643be19c0036,290.84,300.36,Long Island? Okay so you guys on lockdown again or what what are you on voluntary lockdown? Are you on like they put you on lockdown?,Yeah mm.,2,5f7e700fa9c86614bbb5343a,295.04,297.15,0.07999999999998408,9.520000000000039,3,True,False,26
23,5f7e700fa9c86614bbb5343a,300.84,316.53,Um A little bit of both right now where we have like a steak curfew Um everything closes at 10 and I do have a family with me that's positive right now. So I am working from home quarantining for the two,Uh huh. Oh really? Yeah. Oh. Oh,6,5ee2916b70aa643be19c0036,304.34,316.51,0.47999999999996135,15.689999999999998,0,False,False,43
24,5ee2916b70aa643be19c0036,316.51,316.81,my,,0,,,,-0.01999999999998181,0.30000000000001137,0,False,True,1
25,5f7e700fa9c86614bbb5343a,316.53,316.96,weeks.,,0,,,,-0.28000000000002956,0.4300000000000068,0,False,True,1
26,5ee2916b70aa643be19c0036,316.82,318.88,gosh I'm so sorry.,,0,,,,-0.13999999999998636,2.0600000000000023,0,False,True,5
27,5f7e700fa9c86614bbb5343a,318.74,319.31,It's,,0,,,,-0.13999999999998636,0.5699999999999932,0,False,True,2
28,5ee2916b70aa643be19c0036,318.88,319.67,I know you're so,okay.,1,5f7e700fa9c86614bbb5343a,319.31,319.64,-0.4300000000000068,0.7900000000000205,0,False,True,5
29,5f7e700fa9c86614bbb5343a,319.64,319.81,This,,0,,,,-0.03000000000002956,0.17000000000001592,0,False,True,1
30,5ee2916b70aa643be19c0036,319.67,320.45,scared.,,0,,,,-0.13999999999998636,0.7799999999999727,0,False,True,1
31,5f7e700fa9c86614bbb5343a,319.81,321.94,is my third round already. I already used,,0,,,,-0.6399999999999864,2.1299999999999955,0,False,True,8
32,5ee2916b70aa643be19c0036,321.84,322.38,I,,0,,,,-0.10000000000002274,0.5400000000000205,0,False,True,1
33,5f7e700fa9c86614bbb5343a,321.94,322.36,to.,,0,,,,-0.4399999999999977,0.4200000000000159,0,False,True,1
34,5ee2916b70aa643be19c0036,322.38,326.75,guess it's a different part of the planet when you're like you've been through that so often. Huh?,,0,,,,0.01999999999998181,4.3700000000000045,1,True,False,21
35,5f7e700fa9c86614bbb5343a,327.04,327.85,What about you?,Yeah.,1,5ee2916b70aa643be19c0036,327.24,327.42,0.29000000000002046,0.8100000000000023,1,True,False,3
36,5ee2916b70aa643be19c0036,327.94,337.02,Um Well I'm in southern Maryland so if you if you know where we'll of course you find where D. C. Is. I am about 40 minutes south of D. C. I,Oh. Mhm,2,5f7e700fa9c86614bbb5343a,331.14,334.25,0.08999999999997499,9.079999999999984,0,False,False,34
37,5f7e700fa9c86614bbb5343a,336.84,337.35,cock.,,0,,,,-0.18000000000000682,0.5100000000000477,0,False,True,1
38,5ee2916b70aa643be19c0036,337.02,341.15,was born and raised right on the D. C. Border though. Um So,Oh,1,5f7e700fa9c86614bbb5343a,339.84,340.51,-0.3300000000000409,4.1299999999999955,0,False,True,13
39,5f7e700fa9c86614bbb5343a,340.52,345.56,I have family. Uh I forget which city she lives in but I know she's not far from D. C.,,0,,,,-0.6299999999999955,5.0400000000000205,0,False,True,21
40,5ee2916b70aa643be19c0036,345.94,353.7,"so there's clinton up in marble, Temple hills, camp springs wall doors. Anything sound familiar? Nothing.",Mhm,1,5f7e700fa9c86614bbb5343a,351.94,352.36,0.37999999999999545,7.759999999999991,1,False,False,17
41,5f7e700fa9c86614bbb5343a,353.04,354.26,nah.,,0,,,,-0.6599999999999682,1.2199999999999704,0,False,True,1
42,5ee2916b70aa643be19c0036,353.71,425.66,"Okay sorry So I literally you could throw a stone and I could hit the D. C. Line from where I grew up. Um After my father passed away I kept just moving more south and north so now I'm 40 minutes late and it's nice it's so quiet here. We have an extremely low coded rate but we are still at pretty good risk because we're so close to D. C. And we have a lot of military people who travel to. So we have some risk. Um I just started a new job and I actually got my job because they when Kobe first hit they laid off everybody in my job and then they realized oh we we need those people and so those people have gone on to get better jobs or different jobs and then one of them didn't they did a drug test and she didn't pass the drug test so they let her go. Um So I'm actually an essential employee, I have to go to work. So like I'm like nervous, you know? Because unfortunately where I live in the country where I work is really close to a pretty big city in Saint Mary's County, so I'm a little nervous of what I'm going to be encountering. Have you had covid get, what was it like? Was it awful?",Uh Mhm. Yeah. Uh huh yep.,5,5f7e700fa9c86614bbb5343a,364.44,423.06,-0.5500000000000114,71.95000000000005,3,True,True,239
43,5f7e700fa9c86614bbb5343a,426.14,440.01,It wasn't that bad I would say on a scale of 1-10 It was like a five. The worst. Yeah the worst part was losing my taste and smell. That was the worst,Yeah. Yeah. Okay.,3,5ee2916b70aa643be19c0036,428.04,436.26,0.47999999999996135,13.870000000000005,0,False,False,35
44,5ee2916b70aa643be19c0036,439.94,440.48,My,,0,,,,-0.06999999999999318,0.5400000000000205,0,False,True,1
45,5f7e700fa9c86614bbb5343a,440.01,440.25,part,,0,,,,-0.4700000000000273,0.2400000000000091,0,False,True,1
46,5ee2916b70aa643be19c0036,440.48,445.66,friend lost her taste of Felons. Did you get it right back after like 14 days or did it take some time?,,0,,,,0.2300000000000182,5.180000000000007,1,True,False,22
47,5f7e700fa9c86614bbb5343a,446.24,450.12,I would say by the third week I got it back. Yeah so,"Oh,",1,5ee2916b70aa643be19c0036,449.74,450.0,0.5799999999999841,3.8799999999999955,0,False,False,13
48,5ee2916b70aa643be19c0036,450.0,450.24,that,,0,,,,-0.12000000000000455,0.2400000000000091,0,False,True,1
49,5f7e700fa9c86614bbb5343a,450.13,453.46,thankfully because I was so scared I would be months without it.,sucks.,1,5ee2916b70aa643be19c0036,450.24,451.36,-0.11000000000001364,3.329999999999984,0,False,True,12
50,5ee2916b70aa643be19c0036,453.64,491.54,"That sucks. Oh, that's so horrified. I know a few times that I wasn't feeling good and I thought I had it, I would go around sniffing candles to feel like a smell like I hardly taste food anyway, but because I smoked for too many years my taste, but they're all still jacked up from that. Um Like they're not, I mean I can taste food now, but believe me, you don't want, if you haven't smoked, you shouldn't start because it really Jackson, your taste look bad. Um I mean I haven't smoked for like five years, but I smoked for like 15, so you know um Yeah, it's pretty scary. So what kind of, what kind of work do you do? Yeah,",Mhm. Oh wow.,3,5f7e700fa9c86614bbb5343a,463.84,480.46,0.18000000000000682,37.900000000000034,1,False,False,134
51,5f7e700fa9c86614bbb5343a,491.74,497.65,I do customer support job to be honest. I'm trying to find a new job too.,,0,,,,0.19999999999998863,5.909999999999968,0,False,False,17
52,5ee2916b70aa643be19c0036,497.34,498.56,stressful.,,0,,,,-0.3100000000000023,1.2200000000000273,0,False,True,1
53,5f7e700fa9c86614bbb5343a,498.04,499.63,Not good with it. Yeah.,,0,,,,-0.5199999999999818,1.589999999999975,0,False,True,5
54,5ee2916b70aa643be19c0036,499.44,500.48,Which,,0,,,,-0.18999999999999773,1.0400000000000205,0,False,True,1
55,5f7e700fa9c86614bbb5343a,499.64,500.56,What about you?,,0,,,,-0.8400000000000318,0.9200000000000159,1,True,True,3
56,5ee2916b70aa643be19c0036,500.49,515.35,"the same thing, same thing if we do for infrastructure for were broadband services, so we, you know, we have to be at work but we're on front line customer support. So we actually are face to face with people. What kind of, what kind of industry are you in?",Right. Um Mhm. Uh huh.,4,5f7e700fa9c86614bbb5343a,503.04,513.55,-0.06999999999999318,14.860000000000014,1,True,True,51
57,5f7e700fa9c86614bbb5343a,516.44,532.52,"It's I'm I do it for tenants of like an apartment complex so it's been especially stressful now because everyone, you know sometimes someone with Covid is just like oh can you come fix my toilet or",Right? Oh. Um,2,5ee2916b70aa643be19c0036,521.44,532.47,1.0900000000000318,16.079999999999927,0,False,False,40
58,5ee2916b70aa643be19c0036,532.47,533.57,"No,",,0,,,,-0.049999999999954525,1.1000000000000227,0,False,True,1
59,5f7e700fa9c86614bbb5343a,532.53,533.25,you know?,,0,,,,-1.0400000000000773,0.7200000000000273,1,True,True,2
60,5ee2916b70aa643be19c0036,533.58,556.15,"so it sounds like Dhoni maintenance. Okay. Yeah. Years ago I was really young. I did that for a company that did it for like big businesses and that was a pain to, you know, you can never make these people happy, but you know when your tools don't work, you can't make us happy either. So I do understand that. So what kind of work are you looking into?","Yeah, yep. Yeah. Yeah.",3,5f7e700fa9c86614bbb5343a,533.74,549.85,0.3300000000000409,22.569999999999936,1,True,False,72
61,5f7e700fa9c86614bbb5343a,556.54,576.85,"Oh to be honest I'm not really sure what I want to do, I've had it, I have like a degree in business and I honestly I'm at the point where like I just don't know what I want to do, but I know now that I'm not a people person and I do not like customer support.","Oh,",1,5ee2916b70aa643be19c0036,574.24,575.59,0.38999999999998636,20.31000000000006,0,False,False,63
62,5ee2916b70aa643be19c0036,575.6,617.65,"so there goes your degree in business, right. Maybe you should get your master's degrees that way you can run the projects And you don't have to worry about the people, you know now I know what you I mean, I have a I have a master's degree but I got lupus um 10 years ago and that kind of threw me off my trail and so I was in law enforcement at the time and I couldn't carry a gun anymore because I was getting too many headaches and so but honey when I see the way law enforcement treated now I'm like who I really dodged that. But thank god I got out of the field you know because I was along I was a cop in D. C. So yeah I would have really been taken the brunt of it.","Mhm. Mhm. Uh Oh, wow.",4,5f7e700fa9c86614bbb5343a,585.64,615.86,-1.25,42.049999999999955,0,False,True,148
63,5f7e700fa9c86614bbb5343a,617.94,620.06,"Especially with right now, Yeah, you're right.",Um Okay,2,5ee2916b70aa643be19c0036,618.04,619.45,0.2900000000000773,2.119999999999891,0,False,False,8
64,5ee2916b70aa643be19c0036,620.04,631.06,for sure for sure. And so then I started my own cleaning company but then I became allergic to latex and people have latex in their homes and their offices.,"Yeah,",1,5f7e700fa9c86614bbb5343a,630.24,630.64,-0.01999999999998181,11.019999999999982,0,False,True,30
65,5f7e700fa9c86614bbb5343a,630.65,631.35,everywhere.,,0,,,,-0.40999999999996817,0.7000000000000455,0,False,True,1
66,5ee2916b70aa643be19c0036,631.54,677.75,"So I didn't work for like a year and a half and I had somebody to live off of. But I just I was applying for disability. They kept turning me down And I was just like if I even got because I would have gotten a pretty big disability check. But I was looking at I was like, well if I get to really check, that means I'm only going to get that check plus I can earn $800 a month and I'm not going to have the freedom I want. So I decided to start, you know, like go back to the drawing board in and start all over again. So we had our practical test with the customer service and they told me I did phenomenal. So I think I'm probably going to get a supervisor position in a year and a half or something like that and I'll be be happy. You know, I'll be thankful and just keep rolling, You know, so 10:00 curfew for all of New York.",,0,,,,0.18999999999994088,46.210000000000036,0,False,False,181
67,5f7e700fa9c86614bbb5343a,678.74,681.35,"Um the city and Long Island yet,","Yeah,",1,5ee2916b70aa643be19c0036,679.64,679.84,0.9900000000000091,2.6100000000000136,0,False,False,7
68,5ee2916b70aa643be19c0036,682.54,683.2,So you,,0,,,,1.1899999999999409,0.6600000000000819,0,False,False,2
69,5f7e700fa9c86614bbb5343a,683.04,683.3,I don't,,0,,,,-0.16000000000008185,0.2599999999999909,0,False,True,3
70,5ee2916b70aa643be19c0036,683.2,683.33,are,,0,,,,-0.09999999999990905,0.12999999999999545,0,False,True,1
71,5f7e700fa9c86614bbb5343a,683.3,683.66,know.,,0,,,,-0.030000000000086402,0.36000000000001364,0,False,True,1
72,5ee2916b70aa643be19c0036,683.33,692.4,"really shy, aren't you? Are you kind of shy? It's okay. I'll close my eyes. You can just talk, we can talk without look at each other. I",Uh huh.,2,5f7e700fa9c86614bbb5343a,685.24,685.95,-0.32999999999992724,9.069999999999936,2,False,True,31
73,5f7e700fa9c86614bbb5343a,690.14,691.55,That's fine.,,0,,,,-2.259999999999991,1.4099999999999682,0,False,True,3
74,5ee2916b70aa643be19c0036,692.41,730.86,"promise you, I don't bite. Um, well we don't have any curfews here and our county doesn't have anything going on. But you know what? I don't take any of that for granted because I threw the virus doesn't know where my county is and the other county is. And you know, I wear my mask all the time, you know, and our company actually gives us mass to have the, the thing on the nose that is really tight. It's got a little ear things that you can pull the ear things that you're really like. It's literally pasted to your face all day. But they let us get as many as we want and then they have hand sanitizers everywhere. And they made the rules difference that the customers can't get too close to us and there can only be one","Mhm. Mhm. Mhm. Right,",4,5f7e700fa9c86614bbb5343a,693.94,730.66,0.8600000000000136,38.450000000000045,1,False,False,152
75,5f7e700fa9c86614bbb5343a,730.67,731.06,and,,0,,,,-0.19000000000005457,0.38999999999998636,0,False,True,1
76,5ee2916b70aa643be19c0036,730.86,734.66,"customer at a time. So, you know. Well",,0,,,,-0.1999999999999318,3.7999999999999545,0,False,True,8
77,5f7e700fa9c86614bbb5343a,733.94,735.35,how long have you been there now?,,0,,,,-0.7199999999999136,1.4099999999999682,1,True,True,7
78,5ee2916b70aa643be19c0036,735.54,797.16,"just five weeks. Just just five weeks. It was kind of cool though because I applied and I was like, oh I'm never going to get this. I was getting so depressed because I'm getting older and I really just wanted to work again and I got this email on, I want to say like the 18th, it was a friday afternoon and the ladies like can I do a meet and greet over the phone like Sure. So I didn't get graham like, oh well whatever, that's not going to go anywhere. Then she sends me email, can you interview with me on monday? So it's friday's meeting great monday with the interview by that thursday. Like we want to offer you the job. You coming on friday and signed the paperwork and he start the next monday. I'm like holy crap, that happened way too quick, You know because I had other plans. Like I wanted to go to some doctors appointments and do other stuff. But everything, I just like, you know what, this is life now, this is what it's going to be. And so I went from not working at all sleep until 10 AM till I leave the house at six a.m. Now I don't get home till six o'clock at night. But that's the way life is. You know.",Yeah.,1,5f7e700fa9c86614bbb5343a,773.24,774.04,0.18999999999994088,61.620000000000005,1,False,False,236
79,5f7e700fa9c86614bbb5343a,797.64,799.46,"Yeah. You never know what's gonna come up,",,0,,,,0.4800000000000182,1.82000000000005,0,False,False,10
80,5ee2916b70aa643be19c0036,799.44,804.56,"So were you, do you go to office regularly if you're not quarantine?",,0,,,,-0.01999999999998181,5.119999999999891,1,True,True,14
81,5f7e700fa9c86614bbb5343a,805.04,811.26,"yep, I go to an office regularly. Tibet to half hour away",,0,,,,0.4800000000000182,6.220000000000027,0,False,False,12
82,5ee2916b70aa643be19c0036,811.79,814.86,Do you drive you take the train or how's that work in new york?,,0,,,,0.5299999999999727,3.07000000000005,1,True,False,15
83,5f7e700fa9c86614bbb5343a,815.74,825.13,"dr although there was a hot minute where I was going to the city and I was taking the train and that was really nice, but that was way before Covid last",Mm Yeah. The,2,5ee2916b70aa643be19c0036,822.14,824.46,0.8799999999999955,9.389999999999986,0,False,False,32
84,5ee2916b70aa643be19c0036,824.46,825.52,train is nice,,0,,,,-0.6699999999999591,1.0599999999999454,0,False,True,3
85,5f7e700fa9c86614bbb5343a,825.13,825.46,year,,0,,,,-0.38999999999998636,0.3300000000000409,0,False,True,1
86,5ee2916b70aa643be19c0036,825.53,831.66,when I worked downtown. I was always took the train. I worked for transit police. So we got to ride the train for free. You know,,0,,,,0.06999999999993634,6.1299999999999955,0,False,False,26
87,5f7e700fa9c86614bbb5343a,831.54,831.82,I'm,,0,,,,-0.12000000000000455,0.2800000000000864,0,False,True,2
88,5ee2916b70aa643be19c0036,831.66,831.86,like,,0,,,,-0.16000000000008185,0.20000000000004547,0,False,True,1
89,5f7e700fa9c86614bbb5343a,831.82,832.14,writing,,0,,,,-0.03999999999996362,0.31999999999993634,0,False,True,1
90,5ee2916b70aa643be19c0036,831.86,832.22,we had,,0,,,,-0.2799999999999727,0.36000000000001364,0,False,True,2
91,5f7e700fa9c86614bbb5343a,832.14,832.26,it.,,0,,,,-0.08000000000004093,0.12000000000000455,0,False,True,1
92,5ee2916b70aa643be19c0036,832.22,844.95,like our card was activated. We can write anytime we want it for free. Um I won't work a job unless I get a free service like I get free cable and internet now and Tivo and all that good stuff. You have to give me something for free to get me to work for you.,,0,,,,-0.03999999999996362,12.730000000000018,0,False,True,57
